filename,pose_bucket,pose_yaw,pose_pitch,pose_roll,quality_overall,quality_sharpness,quality_blur,quality_jpeg_noise,expression_mouth_open_intensity,expression_smile_intensity,mesh_path,geo_cranial_face_index,geo_jaw_width_ratio,geo_canthal_tilt_3d_L,geo_canthal_tilt_3d_R,geo_canthal_tilt_L,geo_canthal_tilt_R,geo_interorbital_ratio,geo_orbit_depth_L_ratio,geo_orbit_depth_R_ratio,geo_gonial_angle_L,geo_gonial_angle_R,geo_mandibular_ramus_length,geo_nose_width_ratio,geo_nose_projection_ratio,geo_nasal_frontal_index,geo_chin_projection_ratio,geo_orbit_centroid_ratio,geo_glabella_nasion_projection_angle,geo_forehead_slope_index,geo_nasofacial_angle_ratio,geo_orbital_perimeter_symmetry,geo_orbital_asymmetry_index,geo_gnathion_midline_deviation_ratio,tex_lbp_uniformity,tex_lbp_entropy,tex_glcm_contrast,tex_glcm_energy,tex_glcm_homogeneity,tex_glcm_correlation,tex_gabor_mean,tex_gabor_std,tex_laplacian_energy,tex_spot_density,tex_specular_gloss,tex_skin_tone_std,tex_pigmentation_index,tex_wrinkle_forehead,tex_nasolabial_depth,tex_crow_feet_score,tex_nose_pore_density,tex_uv_spot_density,tex_uv_wrinkle_energy,tex_uv_texture_entropy,tex_uv_silicone_flatness,tex_uv_retouch_score,tex_quality_sharpness_score,tex_quality_noise_score,tex_quality_quality_index,tex_notes
calibration_y-67p-35r39.jpg,right_profile,83.075,-35.2684,-48.2997,0.9737,331.4469,331.4469,2.1936,0.0148,0.8736,/Volumes/SDCARD/storage/calibration/calibration_y-67p-35r39,0.5777,0.1374,,35.2821,,35.2821,0.6051,,-0.1028,51.9084,43.0598,0.5408,0.1652,-0.3697,0.2987,-0.0917,0.5159,25.3086,0.2812,-0.2136,0.7402,0.2598,0.3413,0.1112,2.2469,2.3389,0.5738,0.8601,0.9886,14.5988,25.7542,0.0113,0.0769,0.0264,13.2318,4.2443,,,,,0.0711,47.2681,1.2521,0.45,0.1419,513.0657,34.7419,0.0872,[]
calibration_y-67p-7r14.jpg,right_threequarter_deep,65.1383,-20.2957,-22.3035,0.9738,291.3737,291.3737,2.1794,0.478,1.2407,/Volumes/SDCARD/storage/calibration/calibration_y-67p-7r14,0.57,,,93.0696,,93.0696,0.6205,,-0.0884,,,,0.1623,-0.3638,0.3024,,0.5199,20.8086,0.2312,-0.2073,0.7925,0.2075,,0.1113,2.2464,2.4822,0.5756,0.8544,0.9871,15.1075,24.4431,0.0127,0.0673,0.03,15.4248,7.5021,,,,,0.0677,46.3703,1.2841,0.4975,0.1506,572.7574,40.3233,0.3506,[]
calibration_y-69p-7r4.jpg,left_threequarter_deep,-69.264,-7.3307,4.982,0.9708,410.0452,410.0452,2.4335,0.7565,1.3852,/Volumes/SDCARD/storage/calibration/calibration_y-69p-7r4,0.6113,,54.7409,,54.7409,,0.6298,0.0504,,,,,0.1725,0.3216,-0.3424,,0.4854,170.8401,1.8982,0.1966,0.7773,0.2227,,0.1111,2.2476,1.6184,0.5271,0.8604,0.9885,10.6991,20.4117,0.0074,0.1118,0.0275,14.786,2.831,,,,,0.1065,38.6992,1.2274,0.5383,0.1263,359.1966,36.9989,0.2464,[]
calibration_y-70p26r-21.jpg,right_profile,70.6832,-18.4103,-10.3214,0.9642,648.7736,648.7736,2.9867,0.2613,1.2838,/Volumes/SDCARD/storage/calibration/calibration_y-70p26r-21,0.6104,,,15.4276,,15.4276,0.6042,,-0.0818,,,,0.1721,-0.3377,0.3159,,0.5131,18.4178,0.2046,-0.2061,0.7796,0.2204,,0.111,2.2535,0.9791,0.584,0.897,0.9911,6.9527,18.2011,0.0052,0.1125,0.0261,11.6393,6.4099,,,,,0.1038,26.2761,1.1003,0.5863,0.1089,225.7315,28.0185,0.087,[]
calibration_y-72p-14r15.jpg,right_profile,75.5399,-4.9759,-6.3848,0.9748,464.4728,464.4728,2.0965,0.2935,0.8404,/Volumes/SDCARD/storage/calibration/calibration_y-72p-14r15,0.6076,,,33.766,,33.766,0.6095,,-0.1034,,,,0.161,-0.3697,0.3101,,0.5141,25.2382,0.2804,-0.2246,0.7496,0.2504,,0.1106,2.2496,2.1698,0.5647,0.8644,0.9891,14.1708,25.5522,0.0107,0.07,0.0298,13.1681,5.9502,,,,,0.065,50.4031,1.2463,0.4478,0.1302,485.5454,34.5262,0.2199,[]
calibration_y-73p-38r33.jpg,right_profile,76.5781,63.5686,55.2039,0.9669,415.8333,415.8333,2.7564,0.1927,1.1737,/Volumes/SDCARD/storage/calibration/calibration_y-73p-38r33,1.0599,0.133,,35.2845,,35.2845,0.601,,0.0851,54.685,43.9362,0.9425,0.1747,0.3232,-0.5445,0.0746,0.5179,163.6933,1.8188,0.3426,0.7518,0.2482,0.2942,0.1183,2.2223,1.1587,0.5689,0.8939,0.991,5.1784,19.9087,0.0059,0.119,0.0248,14.2627,4.3699,,,,,0.1008,25.8596,1.1779,0.6064,0.1087,259.9214,35.2309,0.038,[]
calibration_y-73p-6r3.jpg,right_profile,73.5932,12.2949,12.7759,0.9049,132.6854,132.6854,1.1876,0.5935,1.2466,/Volumes/SDCARD/storage/calibration/calibration_y-73p-6r3,0.7411,,,100.2387,,100.2387,0.5994,,0.0551,,,,0.1565,0.304,-0.3783,,0.5062,169.2957,1.8811,0.2253,0.773,0.227,,0.1152,2.2177,1.3274,0.554,0.9386,0.9918,5.8341,22.7167,0.0049,0.0836,0.0284,7.4157,2.1179,,,,,0.0516,26.6074,1.0907,0.5598,0.1136,270.8688,18.8616,0.1101,[]
calibration_y-78p-7r-1.jpg,right_profile,75.0467,30.9336,31.5895,0.9685,447.6009,447.6009,2.6274,0.3295,1.2836,/Volumes/SDCARD/storage/calibration/calibration_y-78p-7r-1,0.7722,,,72.1291,,72.1291,0.5995,,0.0946,,,,0.1719,0.3501,-0.3993,,0.5088,157.8488,1.7539,0.2704,0.8073,0.1927,,0.1114,2.2516,1.0351,0.5678,0.902,0.9911,6.0783,18.2881,0.005,0.0944,0.0277,10.1813,4.7718,,,,,0.0833,24.5855,1.0778,0.5944,0.1092,237.6926,24.8364,0.068,[]
calibration_y-78p26r-15.jpg,right_profile,74.7346,-50.4023,-42.0135,0.9752,274.7946,274.7946,2.0675,0.5514,0.9253,/Volumes/SDCARD/storage/calibration/calibration_y-78p26r-15,0.6202,,,36.0561,,36.0561,0.5906,,-0.077,,,,0.1643,-0.3415,0.3339,,0.5027,16.457,0.1829,-0.2118,0.734,0.266,,0.1093,2.2532,1.4702,0.5848,0.9184,0.9888,7.0571,22.2875,0.0065,0.0881,0.0279,9.9331,3.598,,,,,0.068,25.8613,1.1631,0.6027,0.1136,315.0385,24.9174,0.0906,[]
calibration_y-7p8r-3.jpg,frontal,-6.9038,7.5874,-3.0033,0.961,748.1431,748.1431,3.2505,0.1724,1.2967,/Volumes/SDCARD/storage/calibration/calibration_y-7p8r-3,0.6507,0.1712,13.902,2.5469,13.902,2.5469,0.7146,0.0149,0.0285,59.5282,43.6075,0.5894,0.1884,0.2966,-0.3724,0.0488,0.5038,175.5801,1.9509,0.193,0.7766,0.2234,0.4701,0.1083,2.2655,1.6105,0.5703,0.8724,0.9907,9.6017,22.3707,0.0116,0.0236,0.0263,20.9959,11.0477,0.0051,0.0912,0.0129,695.767,0.0256,61.1262,1.3011,0.4039,0.1096,440.3027,53.9652,0.8646,[]
calibration_y-7p9r2.jpg,frontal,-6.6186,9.2268,1.6872,0.9785,307.8644,307.8644,1.7875,0.0027,1.5142,/Volumes/SDCARD/storage/calibration/calibration_y-7p9r2,0.6414,0.169,12.6049,5.3831,12.6049,5.3831,0.7249,0.0404,0.0523,57.8661,42.87,0.5851,0.1919,0.3202,-0.3589,0.0628,0.5152,175.2886,1.9477,0.2054,0.785,0.215,0.4883,0.1124,2.2402,2.7638,0.5804,0.8858,0.9853,11.7009,27.5655,0.013,0.05,0.027,20.0084,6.8172,0.007,0.0538,0.009,1150.1678,0.0591,23.8294,1.2976,0.5424,0.1461,618.9551,51.4985,0.8732,[]
calibration_y-80p-13r16.jpg,right_profile,82.4219,-29.8409,-30.203,0.9746,459.0135,459.0135,2.1152,0.0611,0.4768,/Volumes/SDCARD/storage/calibration/calibration_y-80p-13r16,0.5148,0.1567,,18.8595,,18.8595,0.6244,,-0.1192,52.616,42.513,0.4963,0.1782,-0.4026,0.2732,-0.0968,0.5301,29.0195,0.3224,-0.2073,0.7504,0.2496,0.3406,0.1106,2.2494,2.2692,0.5661,0.8635,0.9889,13.8626,24.861,0.0108,0.0749,0.0276,13.0676,4.301,,,,,0.069,42.6984,1.2486,0.4604,0.1437,512.479,34.3177,0.1013,[]
calibration_y-80p3r-6.jpg,right_profile,80.1071,26.8286,27.2106,0.9592,871.9889,871.9889,3.3972,0.1395,1.0168,/Volumes/SDCARD/storage/calibration/calibration_y-80p3r-6,0.7432,0.1301,,76.9844,,76.9844,0.5971,,0.0976,51.9923,43.2249,0.6772,0.1685,0.3398,-0.3766,0.0852,0.5108,157.7253,1.7525,0.2525,0.7682,0.2318,0.3181,0.1106,2.2553,1.2453,0.5645,0.885,0.9907,8.003,19.6498,0.0065,0.1084,0.0281,13.8811,3.7569,,,,,0.0955,33.7787,1.1791,0.5571,0.1093,291.3976,34.3463,0.0708,[]
calibration_y-80p43r-48.jpg,right_profile,78.286,2.8806,22.0619,0.8556,122.6353,122.6353,1.3939,0.1036,1.66,/Volumes/SDCARD/storage/calibration/calibration_y-80p43r-48,0.6988,0.1297,,127.6457,,127.6457,0.5697,,0.0341,52.366,43.6883,0.6772,0.1744,0.3199,-0.4135,0.0605,0.5204,177.4286,1.9714,0.2236,0.7166,0.2834,0.3745,0.1237,2.1847,0.8554,0.6109,0.9177,0.9932,7.7364,18.4582,0.0038,0.066,0.0276,15.9379,3.5504,,,,,0.0491,30.2866,1.256,0.5386,0.1226,167.1622,39.9417,0.0308,[]
calibration_y-81p10r-14.jpg,right_profile,78.1433,30.1579,37.9179,0.9801,151.1883,151.1883,1.6614,0.212,1.1909,/Volumes/SDCARD/storage/calibration/calibration_y-81p10r-14,0.7684,0.1279,,69.0063,,69.0063,0.6057,,0.0552,50.5491,42.6772,0.7342,0.1696,0.3255,-0.4166,0.07,0.518,168.7769,1.8753,0.2501,0.7,0.3,0.3535,0.1138,2.2318,0.873,0.5739,0.9057,0.9926,7.4555,17.9218,0.0036,0.0548,0.0293,14.6505,2.9622,,,,,0.0451,26.9514,1.2381,0.5825,0.1162,169.9928,36.5493,0.0279,[]
calibration_y-81p23r-22.jpg,right_profile,80.554,-12.3607,-6.6645,0.9811,181.7159,181.7159,1.5749,0.4237,0.937,/Volumes/SDCARD/storage/calibration/calibration_y-81p23r-22,0.6076,,,23.8651,,23.8651,0.604,,-0.067,,,,0.1573,-0.3196,0.3085,,0.5138,16.3556,0.1817,-0.1942,0.7589,0.2411,,0.1082,2.2611,2.0007,0.5759,0.8898,0.9823,10.3458,24.6322,0.011,0.121,0.0256,12.3644,2.9659,,,,,0.111,14.0057,1.1505,0.6844,0.1529,546.561,30.6706,0.1423,[]
calibration_y-82p19r-18.jpg,right_profile,81.1177,-18.1229,-12.056,0.5226,50.463,50.463,1.0781,0.4956,1.0163,/Volumes/SDCARD/storage/calibration/calibration_y-82p19r-18,0.5859,,,11.6276,,11.6276,0.6037,,-0.0659,,,,0.1562,-0.3155,0.2951,,0.5126,16.1784,0.1798,-0.1848,0.7609,0.2391,,0.1208,2.193,0.8029,0.5804,0.929,0.9927,5.8075,18.0672,0.003,0.1159,0.0264,12.4976,2.473,,,,,0.1101,17.7806,1.1505,0.6486,0.1178,152.876,30.7693,0.0186,[]
calibration_y-8p-9r6.jpg,frontal,-7.981,-9.4009,6.2441,0.978,253.2995,253.2995,1.8344,0.0199,2.2716,/Volumes/SDCARD/storage/calibration/calibration_y-8p-9r6,0.6642,0.152,11.8368,10.2346,11.8368,10.2346,0.725,0.018,0.0321,61.5173,45.2447,0.5697,,0.2897,-0.3522,0.0512,0.5199,178.1718,1.9797,,0.7866,0.2134,0.4338,0.1138,2.2323,1.4379,0.5476,0.8813,0.9909,8.9886,19.9629,0.0077,0.0539,0.0256,21.4598,2.8458,0.0036,0.1003,0.0035,650.37,0.0411,52.6959,1.298,0.4701,0.1138,321.0345,53.8276,0.5475,[]
calibration_y-9p-7r-6.jpg,frontal,9.9295,3.8417,6.3915,0.974,532.8994,532.8994,2.1677,0.0696,2.2337,/Volumes/SDCARD/storage/calibration/calibration_y-9p-7r-6,0.6388,0.1733,10.1826,8.6511,10.1826,8.6511,0.7355,0.0508,0.0559,58.7454,43.3939,0.5864,,0.3462,-0.3776,0.0623,0.522,175.6116,1.9512,,0.8081,0.1919,0.4739,0.1121,2.2419,2.328,0.5906,0.8829,0.9872,13.0287,26.0933,0.0123,0.0576,0.0273,16.5559,5.8048,0.0069,0.0775,0.0065,893.2528,0.06,30.7167,1.2657,0.5646,0.1446,536.8197,42.7878,0.8721,[]
calibration_y-9p13r3.jpg,frontal,-9.1036,12.8272,3.0695,0.9682,638.5916,638.5916,2.6491,0.0035,1.5003,/Volumes/SDCARD/storage/calibration/calibration_y-9p13r3,0.6428,0.155,15.0982,4.1078,15.0982,4.1078,0.7139,0.0392,0.0508,58.8596,44.4857,0.5853,0.1983,0.3214,-0.3641,0.0607,0.5055,177.8827,1.9765,0.2066,0.7801,0.2199,0.4318,0.1103,2.2499,2.1555,0.5116,0.8639,0.9871,12.8805,28.2561,0.0136,0.0375,0.0277,22.4792,3.2336,0.0051,0.0906,0.0093,583.4583,0.0255,79.4474,1.3132,0.3119,0.1128,550.0957,56.8277,0.8549,[]
calibration_y-9p3r-11.jpg,frontal,-8.5562,2.8035,-11.106,0.9641,608.3952,608.3952,2.9948,0.2166,1.3818,/Volumes/SDCARD/storage/calibration/calibration_y-9p3r-11,0.6516,0.1662,13.4172,4.7012,13.4172,4.7012,0.7201,0.0169,0.0316,59.58,43.49,0.5874,0.1884,0.2961,-0.3736,0.0482,0.5061,174.8697,1.943,0.193,0.7706,0.2294,0.4852,0.1066,2.2707,1.8343,0.5646,0.8657,0.9894,13.9019,27.2474,0.0107,0.0241,0.0626,21.4556,7.6847,0.0043,0.1129,0.0086,604.7197,0.0253,70.3836,1.3155,0.4049,0.1127,420.9779,55.4397,0.8644,[]
calibration_y0p1r9.jpg,frontal,0.4134,1.4729,9.3381,0.9826,202.7532,202.7532,1.4495,0.0536,1.7998,/Volumes/SDCARD/storage/calibration/calibration_y0p1r9,0.6483,0.1565,14.0224,7.8567,14.0224,7.8567,0.7177,0.0315,0.0409,59.173,44.411,0.58,0.1976,0.3135,-0.3596,0.0559,0.5065,178.4943,1.9833,0.2032,0.796,0.204,0.4631,0.1183,2.2103,1.4475,0.5412,0.8938,0.9912,10.5769,22.6958,0.008,0.0533,0.0282,20.7374,3.0196,0.0049,0.0721,0.0022,502.2909,0.051,36.7366,1.2987,0.486,0.1202,342.6985,52.3776,0.6384,[]
calibration_y0p9r2.jpg,frontal,0.2842,9.8033,1.9454,0.9183,135.9084,135.9084,1.3292,0.0487,1.6125,/Volumes/SDCARD/storage/calibration/calibration_y0p9r2,0.6741,0.1519,10.3609,4.3726,10.3609,4.3726,0.716,0.0286,0.0352,58.4621,43.5096,0.5873,0.1903,0.299,-0.3697,0.0541,0.5028,177.2623,1.9696,0.2016,0.7934,0.2066,0.4339,0.1163,2.211,1.2026,0.5803,0.9441,0.9915,5.9848,21.2716,0.0048,0.0711,0.0285,11.0503,3.0296,0.0041,0.0202,0.0028,564.3206,0.0776,16.9848,1.1967,0.6183,0.1147,251.2352,28.0035,0.3382,[]
calibration_y10p3r3.jpg,frontal,9.7985,3.0583,3.4021,0.9783,331.5863,331.5863,1.8091,0.0861,1.7208,/Volumes/SDCARD/storage/calibration/calibration_y10p3r3,0.65,0.1565,14.2611,10.4313,14.2611,10.4313,0.7262,0.0283,0.0364,59.2808,44.2389,0.5883,0.1974,0.3126,-0.3674,0.0528,0.5134,176.4713,1.9608,0.2032,0.804,0.196,0.4674,0.1175,2.2143,1.4396,0.5486,0.8891,0.9912,10.4724,23.1326,0.0075,0.0618,0.0298,21.2684,2.9402,0.0047,0.0793,0.0018,520.5004,0.0474,47.5908,1.2933,0.488,0.1183,314.187,53.2942,0.5282,[]
calibration_y10p8r18.jpg,frontal,-10.5106,-5.2314,-16.2704,0.985,243.5361,243.5361,1.2496,0.1641,1.4896,/Volumes/SDCARD/storage/calibration/calibration_y10p8r18,0.6171,0.179,6.5008,7.4364,6.5008,7.4364,0.7404,0.0672,0.0722,54.2512,41.1968,0.586,0.1932,0.3654,-0.3491,0.076,0.5397,166.0035,1.8445,0.2255,0.7957,0.2043,0.4703,0.1224,2.1914,2.177,0.6024,0.9135,0.9867,9.5186,24.2064,0.0099,0.0562,0.0299,18.4584,6.0688,0.0093,0.0394,0.0028,1018.7648,0.0591,15.5383,1.2966,0.5874,0.1429,474.8185,47.2643,0.8644,[]
calibration_y11p-10r7.jpg,frontal,10.9664,-10.0997,6.5225,0.9753,473.1555,473.1555,2.062,0.2187,2.1597,/Volumes/SDCARD/storage/calibration/calibration_y11p-10r7,0.6658,0.1434,22.0451,8.3101,22.0451,8.3101,0.732,0.0156,0.0237,59.8152,45.1128,0.5946,0.1902,0.3009,-0.3644,0.0506,0.5209,173.5787,1.9287,0.2003,0.815,0.185,0.466,0.114,2.2316,1.7256,0.5695,0.8766,0.9893,12.9297,24.9041,0.0105,0.063,0.0292,21.3519,3.1764,0.0038,0.125,0.0045,734.0199,0.0422,66.9829,1.2823,0.4359,0.1153,377.5922,53.4172,0.7493,[]
calibration_y11p-27r7.jpg,frontal,-8.8437,32.6156,-11.9254,0.9676,425.3327,425.3327,2.6992,0.0118,1.7272,/Volumes/SDCARD/storage/calibration/calibration_y11p-27r7,0.6759,0.1557,27.1439,6.552,27.1439,6.552,0.7249,0.0277,0.0367,61.6233,45.7278,0.603,0.1922,0.2896,-0.3903,0.0479,0.5166,174.9413,1.9438,0.1957,0.7507,0.2493,0.3772,0.1123,2.2475,1.7768,0.6355,0.9099,0.9866,8.8409,25.4362,0.0096,0.0318,0.0278,14.1657,11.4717,0.0042,0.0357,0.0072,616.5534,0.0455,28.8101,1.225,0.3769,0.1108,384.2792,36.9348,0.6683,[]
calibration_y12p6r-2.jpg,frontal,-10.1393,-4.8123,4.7032,0.9864,182.3605,182.3605,1.1301,0.1069,1.2532,/Volumes/SDCARD/storage/calibration/calibration_y12p6r-2,0.6028,0.1918,4.896,9.3267,4.896,9.3267,0.7418,0.0883,0.0874,54.0362,40.8566,0.5778,0.1978,0.3914,-0.3422,0.0832,0.5423,161.8281,1.7981,0.2359,0.796,0.204,0.4448,0.1292,2.1606,2.3087,0.5773,0.9116,0.9864,10.1922,26.5113,0.0093,0.0518,0.0244,17.9445,6.1518,0.0059,0.0461,0.0084,851.1093,0.0533,14.3568,1.2925,0.6106,0.1488,477.2517,46.0902,0.8662,[]
calibration_y13p-7r-5.jpg,frontal,-12.9179,5.8312,3.9465,0.9827,302.5717,302.5717,1.4397,0.1555,1.4017,/Volumes/SDCARD/storage/calibration/calibration_y13p-7r-5,0.6513,0.1627,10.6961,1.2384,10.6961,1.2384,0.7228,0.0319,0.0449,58.0808,43.1822,0.5741,0.1852,0.3135,-0.365,0.0622,0.5113,173.2937,1.9255,0.2042,0.7758,0.2242,0.4495,0.1333,2.1356,2.4665,0.6016,0.9365,0.9823,10.6165,27.0569,0.012,0.0864,0.0286,8.218,4.0974,0.011,0.0268,0.0099,1186.9595,0.0799,11.755,1.1128,0.6893,0.1489,615.0253,20.4927,0.8634,[]
calibration_y15p2r6.jpg,right_threequarter_light,15.0262,2.0095,6.3703,0.9703,653.5171,653.5171,2.4787,0.094,1.5275,/Volumes/SDCARD/storage/calibration/calibration_y15p2r6,0.6609,0.1524,,6.0989,,6.0989,0.7238,,0.0446,57.8252,44.1291,0.6035,0.1959,0.3214,-0.3714,0.0567,0.512,178.4034,1.9823,0.2124,0.8135,0.1865,0.4599,0.1116,2.2441,2.1708,0.5595,0.8622,0.9873,14.5543,27.7946,0.0156,0.0839,0.0283,21.0964,3.0522,0.0058,0.1357,0.0039,763.1465,0.0514,78.6583,1.3095,0.3671,0.1158,546.1566,52.99,0.8569,[]
calibration_y17p-15r7.jpg,frontal,-11.7817,19.1564,-12.2357,0.9633,576.6928,576.6928,3.0604,0.3403,1.8696,/Volumes/SDCARD/storage/calibration/calibration_y17p-15r7,0.6509,,21.155,3.9824,21.155,3.9824,0.7328,0.0097,0.0195,,,,0.193,0.3021,-0.382,,0.5264,175.4739,1.9497,0.1966,0.744,0.256,,0.1128,2.246,1.9915,0.6205,0.8869,0.9847,11.4835,26.6103,0.0116,0.046,0.03,14.2935,10.6675,0.0056,0.0479,0.0084,627.0775,0.0663,40.7093,1.2439,0.3851,0.1089,432.8588,36.7066,0.8114,[]
calibration_y17p-9r3.jpg,left_threequarter_light,-15.4012,10.5746,-4.9235,0.9586,751.264,751.264,3.4501,0.4075,1.6162,/Volumes/SDCARD/storage/calibration/calibration_y17p-9r3,0.6169,,11.175,,11.175,,0.734,0.0286,,,,,0.1912,0.3151,-0.3586,,0.5303,178.0586,1.9784,0.1944,0.7613,0.2387,,0.1112,2.2531,2.1952,0.5974,0.875,0.9857,12.1726,27.3573,0.0128,0.0457,0.0406,17.4701,7.4255,0.0062,0.0625,0.0132,559.8574,0.0534,45.3797,1.304,0.3852,0.1084,492.6016,45.2104,0.8382,[]
calibration_y17p13r7.jpg,right_threequarter_light,17.381,12.5158,7.2437,0.961,1016.077,1016.077,3.2529,0.0599,1.5382,/Volumes/SDCARD/storage/calibration/calibration_y17p13r7,0.6432,0.1535,,13.1927,,13.1927,0.7323,,0.045,57.7224,44.6959,0.5991,0.1922,0.3205,-0.373,0.0549,0.5183,177.1041,1.9678,0.2062,0.8005,0.1995,0.4476,0.1089,2.2578,2.3615,0.531,0.8377,0.9864,15.4888,26.6901,0.0162,0.0759,0.0297,22.3706,3.5502,0.0085,0.1419,0.0047,777.6996,0.0511,88.7675,1.3239,0.3363,0.1138,603.4956,56.1345,0.8293,[]
calibration_y1p-4r3.jpg,frontal,1.0694,-3.4808,3.0702,0.9804,215.9176,215.9176,1.6323,0.3211,1.386,/Volumes/SDCARD/storage/calibration/calibration_y1p-4r3,0.656,,11.3355,4.582,11.3355,4.582,0.7045,0.0333,0.044,,,,0.1894,0.3019,-0.3517,,0.4955,175.9335,1.9548,0.1981,0.7928,0.2072,,0.1107,2.2456,1.1471,0.5879,0.9197,0.9913,6.1323,20.6352,0.005,0.0827,0.0288,10.6137,5.0697,0.0055,0.0228,0.0023,407.2786,0.0873,27.1002,1.1868,0.6208,0.1153,235.3092,26.5346,0.3005,[]
calibration_y1p-5r3.jpg,frontal,-0.8154,8.2665,-3.0366,0.9587,642.9331,642.9331,3.4447,0.0324,1.865,/Volumes/SDCARD/storage/calibration/calibration_y1p-5r3,0.6704,0.1583,13.38,4.7103,13.38,4.7103,0.6959,0.0175,0.0281,61.4793,45.2852,0.5949,0.209,0.2811,-0.3711,0.0463,0.4903,174.4449,1.9383,0.1884,0.7806,0.2194,0.4447,0.1071,2.2707,1.9134,0.5802,0.857,0.9886,12.6277,25.1225,0.0119,0.0371,0.0279,22.1681,10.7643,0.0054,0.085,0.0071,729.4815,0.0477,54.5843,1.3199,0.4114,0.11,454.2251,56.557,0.8713,[]
calibration_y1p3r6.jpg,frontal,1.5643,3.1828,5.5197,0.9731,464.2339,464.2339,2.2376,0.0413,1.8219,/Volumes/SDCARD/storage/calibration/calibration_y1p3r6,0.6421,0.1583,13.1058,8.3819,13.1058,8.3819,0.7224,0.0296,0.0409,58.56,43.9387,0.5854,0.199,0.3155,-0.3576,0.0569,0.5094,179.2926,1.9921,0.2026,0.8045,0.1955,0.4689,0.1141,2.2326,2.0784,0.5405,0.866,0.9881,13.1488,27.4638,0.0115,0.0577,0.0273,21.962,3.1344,0.0048,0.1064,0.0049,582.2048,0.0433,63.8451,1.3093,0.3908,0.1191,453.9315,55.3759,0.8788,[]
